ID,Name,Latitude,Longitude,Phone,Email,Address,Web,Categoria
67688,Colegio Mayor Alcal&aacute;,40.447815000000,-3.719740000000,(+34) 91 553 30 04,info@cmalcala.es,"Ramón Menéndez Pidal, 2",http://www.esmadrid.com/alojamientos/colegio-mayor-alcala,alojamientos
67683,Hogar Nuestra Se&ntilde;ora del Sagrado Coraz&oacute;n ,40.420723000000,-3.711281000000,(+34) 91 559 99 52,misionme@yahoo.es,"Marina Española, 1, 2º Dc",http://www.esmadrid.com/alojamientos/hogar-nuestra-senora-del-sagrado-corazon,alojamientos
67682,Colegio Mayor Somosierra ,40.458992000000,-3.662156000000,(+34) 91 413 60 11,cmsomosierra@cmsomosierra.com,"Pablo Vidal, 6",http://www.esmadrid.com/alojamientos/colegio-mayor-somosierra,alojamientos
67681,Aparthotel Tribunal,40.425507000000,-3.701143000000,(+34) 91 522 14 55,info@hotel-tribunal.com,"San Vicente Ferrer, 1",http://www.esmadrid.com/alojamientos/aparthotel-tribunal,alojamientos
67680,Colegio Mayor Berrospe,40.446545000000,-3.716914000000,(+34) 91 533 59 00,cmberrospe@berrospe.org,"Moncloa, 9",http://www.esmadrid.com/alojamientos/colegio-mayor-berrospe,alojamientos
67679,Colegio Mayor Alcor,40.443268000000,-3.715217000000,(+34) 91 533 92 08 ,info@cmalcor.com,"General Ampudia, 7",http://www.esmadrid.com/alojamientos/colegio-mayor-alcor,alojamientos
67813,Colegio Mayor Vedruna ,40.445673000000,-3.714986000000,(+34) 91 534 23 06,recepcion@cmvedruna.org,"Presidente García Moreno, 2",http://www.esmadrid.com/alojamientos/colegio-mayor-vedruna,alojamientos
67812,Colegio Mayor Santa M&oacute;nica,40.450420000000,-3.714099000000,(+34) 91 533 30 01 ,informacion@cmumonica.es,"Juan XXIII, 19",http://www.esmadrid.com/alojamientos/colegio-mayor-santa-monica,alojamientos
67811,Colegio Mayor Santa Mar&iacute;a del Pino,40.489290000000,-3.966751000000,(+34) 91 543 24 09 ,secretaria@colegiomayorpino.com  ,"San Francisco de Sales, 13",http://www.esmadrid.com/alojamientos/colegio-mayor-santa-maria-del-pino,alojamientos
67692,Colegio Mayor Marqu&eacute;s de la Ensenada,40.434372000000,-3.733462000000,(+34) 91 549 71 00,info@cmumarquesdelaensenada.com,"Séneca, 18",http://www.esmadrid.com/alojamientos/colegio-mayor-marques-de-la-ensenada,alojamientos
67767,Colegio Mayor Santa Mar&iacute;a del Estudiante,40.448369700000,-3.717007100000,(+34) 91 213 42 00,santamaria@resa.es,"Juan XXIII, 13",http://www.esmadrid.com/alojamientos/colegio-mayor-santa-maria-del-estudiante,alojamientos
67765,Colegio Mayor C&eacute;sar Carlos,40.447815000000,-3.719740000000,(+34)  91 131 11 00,info@cesarcarlos.com ,"Ramón Menéndez Pidal, 3",http://www.esmadrid.com/alojamientos/colegio-mayor-cesar-carlos,alojamientos
67806,Colegio Mayor Juan XXIII Roncalli,40.448660000000,-3.721035000000,(+34) 91 533 94 09,direccion@roncalli.es,"Ramiro de Maeztu, 3",http://www.esmadrid.com/alojamientos/colegio-mayor-juan-xxiii-roncalli,alojamientos
67764,Colegio Mayor Casa do Brasil ,40.438538800000,-3.725290700000,(+34) 91 455 15 60,sec@casadobrasil.es,"de la Memoria, 3",http://www.esmadrid.com/alojamientos/colegio-mayor-casa-do-brasil,alojamientos
67807,Bluesense Madrid Serrano,40.435024000000,-3.684970000000,(+34) 91 563 32 51,reservas.madridserrano@bluesensehotels.com,"Diego de León, 10",http://www.esmadrid.com/alojamientos/bluesense-madrid-serrano,alojamientos
67808,Colegio Mayor Mara,40.449593000000,-3.715969000000,(+34) 91 553 66 04,secretaria@colegiomayormara.com,"Juan XXIII, 15",http://www.esmadrid.com/alojamientos/colegio-mayor-mara,alojamientos
67809,Colegio Mayor Zurbar&aacute;n,40.453297000000,-3.672325000000,(+34) 651 76 04 93,admisionzurbaran@gmail.com,"Victor de la Serna, 13",http://www.esmadrid.com/alojamientos/colegio-mayor-zurbaran,alojamientos
67810,Colegio Mayor Padre Poveda ,40.443311000000,-3.719434900000,(+34) 91 456 25 89,secretaria@cmppoveda.es,"Isaac Peral, 60",http://www.esmadrid.com/alojamientos/colegio-mayor-padre-poveda,alojamientos
67678,Espahotel Plaza de Espa&ntilde;a,40.422660798354,-3.711847364903,(+34) 91 542 85 85,aparplaza@espahotel.es,"España, 7",http://www.esmadrid.com/alojamientos/espahotel-plaza-de-espana,alojamientos
67803,Abal&uacute;,40.423900000000,-3.705744000000,(+34) 91 521 44 92,info@hotelabalu.com,"Pez, 19",http://www.esmadrid.com/alojamientos/abalu,alojamientos
67176,Camping Osuna,40.475426900000,-3.582302600000,(+34) 91 741 05 10 ,info@campingosuna.com,"C/ Jardines de Aranjuez, 1. Madrid 28042",http://www.esmadrid.com/alojamientos/camping-osuna,alojamientos
67177,Colegio Mayor Universitario Loyola,40.450104000000,-3.715105000000,(+34) 91 534 04 04,secretaria@cmuloyola.org,"Juan XXIII, 17",http://www.esmadrid.com/alojamientos/colegio-mayor-universitario-loyola,alojamientos
67805,Colegio Mayor San Agust&iacute;n,40.436720300000,-3.727607300000,(+34) 91 550 50 00,colegio@cmusa.net ," Antonio Nebrija, 4",http://www.esmadrid.com/alojamientos/colegio-mayor-san-agustin,alojamientos
67804,Colegio Mayor Jorge Juan,40.434934000000,-3.731745300000,(+34) 91 550 71 00,secretaria@cmjorgejuan.es,"Séneca, 14",http://www.esmadrid.com/alojamientos/colegio-mayor-jorge-juan,alojamientos
67763,Hospes Puerta de Alcal&aacute;,40.420010000000,-3.688378000000,(+34) 91 432 29 11,madrid@hospes.com,"Independencia, 3",http://www.esmadrid.com/alojamientos/hospes-puerta-alcala,alojamientos
67658,Mar&iacute;a Luisa,40.421605800000,-3.700353300000,(+34) 91 521 16 30 ,info@hostalmarialuisa.com,"Hortaleza, 19",http://www.esmadrid.com/alojamientos/maria-luisa,alojamientos
67654,Mar&iacute;a Ronda,40.384655000000,-3.741007000000,(+34) 91 466 00 20 ,reservas@hostalmronda.com,"Batalla de Torrijos, 26",http://www.esmadrid.com/alojamientos/maria-ronda,alojamientos
67653,Hostal la Macarena,40.414680000000,-3.708155000000,(+34) 91 365 92 21,macarena@silserranos.com,"Cava de San Miguel, 8, 2º",http://www.esmadrid.com/alojamientos/hostal-la-macarena,alojamientos
67650,Lourdes,40.418840000000,-3.699683000000,(+34) 91 532 77 57,info@casadehuespedeslourdes.com,"Virgen de los Peligros, 10, 4º",http://www.esmadrid.com/alojamientos/lourdes,alojamientos
67648,Le&oacute;n,40.416588000000,-3.698962000000,(+34) 91 429 67 78,,"San Jerónimo, 32, 4º I",http://www.esmadrid.com/alojamientos/leon,alojamientos
67644,Milabi,40.434940000000,-3.705209000000,(+34) 91 448 20 75 ,,"Fernández de los Rios, 5, 2º ",http://www.esmadrid.com/alojamientos/milabi,alojamientos
67660,Montecarlo,40.419827000000,-3.700176000000,(+34) 91 531 01 39,hostalmontecarlo@gmail.com,"Gran Vía, 15",http://www.esmadrid.com/alojamientos/montecarlo,alojamientos
67649,Hostal Lido,40.416218000000,-3.699655000000,(+34) 91 429 62 07,info@hostallido.com,"Echegaray, 5, 2º Izq.",http://www.esmadrid.com/alojamientos/hostal-lido,alojamientos
67676,Mar&iacute;a Cristina,40.421623000000,-3.701084000000,(+34) 91 531 63 00 ,info@hmcristina.es,"Fuencarral, 20, 1º",http://www.esmadrid.com/alojamientos/maria-cristina,alojamientos
67661,Moncloa,40.433716000000,-3.716787000000,(+34) 91 544 91 95,hostalmoncloa@hotmail.com,"Hilarión Eslava, 16, bº",http://www.esmadrid.com/alojamientos/moncloa,alojamientos
67662,Jemasaca-Palma 61,40.426716000000,-3.707631000000,(+34)  915 32 70 11,info@hostaljemasaca-palma61.com,"Palma, 61, 2º",http://www.esmadrid.com/alojamientos/jemasaca-palma-61,alojamientos
67663,Josefina,40.420235000000,-3.705354000000,(+34) 91 521 81 31,reservas@hostal-josefina.com,"Gran Vía, 44, 7º",http://www.esmadrid.com/alojamientos/josefina,alojamientos
67672,Hostal Atocha Almudena Mart&iacute;n,40.413291400000,-3.701280100000,(+34) 91 429 95 79,hostalatocha43@gmail.com,"Atocha, 43, 3º",http://www.esmadrid.com/alojamientos/hostal-atocha-almudena-martin,alojamientos
67673,Hostal Madrid,40.416058000000,-3.705166000000,(+34) 91 522 00 60,hs@hostal-madrid.info,"Esparteros, 6, 2º",http://www.esmadrid.com/alojamientos/hostal-madrid,alojamientos
67675,Mar&iacute;a del Mar,40.415740000000,-3.705020000000,(+34) 91 531 90 64 ,hostalmariadelmar@hotmail.com,"Marqués Viudo de Pontejos, 7, 3º",http://www.esmadrid.com/alojamientos/maria-del-mar,alojamientos
67671,Luis XV,40.419632000000,-3.701791000000,(+34) 915 221 021,reservas@hostalluisxvmadrid.com,"Montera, 47-8º",http://www.esmadrid.com/alojamientos/luis-xv,alojamientos
67670,L&oacute;pez,40.413230000000,-3.696671000000,(+34) 91 429 43 49,reservas@hostallopez.com,"Huertas, 54",http://www.esmadrid.com/alojamientos/lopez,alojamientos
67669,Lisboa,40.415283000000,-3.698999000000,(+34) 91 429 46 76,hostallisboa@hostallisboa.com,"Ventura de la Vega, 17",http://www.esmadrid.com/alojamientos/lisboa,alojamientos
67668,Lauria,40.420907100000,-3.706596400000,(+34) 91 541 91 82,info@hostal-lauria.com,"Gran Vía, 50, 4º",http://www.esmadrid.com/alojamientos/lauria,alojamientos
67666,Praktik Metropol,40.419632000000,-3.701791000000,(+34) 91 521 29 35,reservas@praktikmetropol.com,"Montera, 47",http://www.esmadrid.com/alojamientos/praktik-metropol,alojamientos
67665,Hostal Lamalonga,40.421390000000,-3.707770000000,(+34) 91 547 68 94,hlamalonga@hotmail.com,"Gran Vía, 56, 2º",http://www.esmadrid.com/alojamientos/hostal-lamalonga,alojamientos
67664,Hostal Fuencarral Kryse,40.421658000000,-3.701073000000,(+34) 91 532 20 60 ,info@hostalzamoran.com﻿,"Fuencarral, 25, 1º I",http://www.esmadrid.com/alojamientos/hostal-fuencarral-kryse,alojamientos
67624,Fuente Mar,40.412384000000,-3.700190000000,(+34) 91 369 35 79 ,,"Magdalena, 29",http://www.esmadrid.com/alojamientos/fuente-mar,alojamientos
67623,La Perla Asturiana,40.415061400000,-3.705886900000,(+34) 91 366 46 00 ,info@perlaasturiana.com,"Santa Cruz, 3",http://www.esmadrid.com/alojamientos/la-perla-asturiana,alojamientos
67622,Fern&aacute;ndez,40.414180000000,-3.698804000000,(+34) 91 429 56 37,hostal-fernandez@hotmail.com ,"León, 10, 1º",http://www.esmadrid.com/alojamientos/fernandez,alojamientos
67621,Persal,40.414352000000,-3.702248000000,(+34) 91 369 46 43 ,info@hostalpersal.com,"del Ángel, 12",http://www.esmadrid.com/alojamientos/persal,alojamientos
67625,Pensi&oacute;n P&eacute;rez,40.426624000000,-3.716620000000,(+34) 91 541 91 90 ,Pensión Pérez,"Juan Álvarez Mendizábal, 44, 3º D",http://www.esmadrid.com/alojamientos/pension-perez,alojamientos
67617,Fuente Sol,40.416630000000,-3.701691000000,(+34) 91 521 66 74 ,hostalfuentesolmadrid@gmail.com,"Victoria, 2, 3º I",http://www.esmadrid.com/alojamientos/fuente-sol,alojamientos
67615,Flores,40.420502410376,-3.702920302749,(+34) 91 522 81 52 ,hostalflores@hostalflores.com,"Gonzalo Jiménez de Quesada, 2, 8º D",http://www.esmadrid.com/alojamientos/flores,alojamientos
67614,Falfes,40.453430000000,-3.701670000000,(+34) 91 570 11 08 ,info@hostalfalfes.com,"Juan de Olías, 15",http://www.esmadrid.com/alojamientos/falfes,alojamientos
67627,Par&iacute;s,40.417694000000,-3.702824000000,(+34) 910 232 983, info@hostalparismadrid.com,"Montera, 15",http://www.esmadrid.com/alojamientos/paris_8,alojamientos
67641,Nuestra Se&ntilde;ora de Sonsoles,40.421500000000,-3.701122000000,(+34) 91 532 75 23 ,sonsoles@hostalsonsodesa.com ,"Fuencarral, 18, 2º D",http://www.esmadrid.com/alojamientos/nuestra-senora-de-sonsoles,alojamientos
67640,Hostal el Pilar,40.416054000000,-3.703301000000,(+34) 91 531 26 26 ,info@hostalelpilar.net,"Carretas, 13, 2º-3",http://www.esmadrid.com/alojamientos/hostal-el-pilar,alojamientos
67637,Gonzalo,40.414172800000,-3.696228600000,(+34) 91 429 27 14 ,hostal@hostalgonzalo.com,"Cervantes, 34, 3º",http://www.esmadrid.com/alojamientos/gonzalo,alojamientos
67635,Oporto,40.416702000000,-3.697447000000,(+34) 91 429 78 56 ,info@hostaloporto.com ,"Zorrilla, 9-1º",http://www.esmadrid.com/alojamientos/oporto,alojamientos
67632,Gallardo,40.427143000000,-3.701673000000,(+34) 91 594 45 75 ,info@hostalgallardo.com ,"Fuencarral, 95, 4º D",http://www.esmadrid.com/alojamientos/gallardo,alojamientos
67630,Parajas,40.411728000000,-3.695661000000,(+34) 91 429 38 00 ,,"Fucar, 10, 1º",http://www.esmadrid.com/alojamientos/parajas,alojamientos
67629,Galaico,40.419827000000,-3.700176000000,(+34) 91 521 03 34 ,info@hostalgalaico.com,"Gran Vía, 15, 5º D",http://www.esmadrid.com/alojamientos/galaico,alojamientos
67628,Ch Galaica,40.426918000000,-3.673980000000,(+34) 91 431 58 83 ,info@chgalaica.com,"Alcántara , 16, 2º-3",http://www.esmadrid.com/alojamientos/ch-galaica,alojamientos
67620,Far Home Plaza Mayor,40.412840000000,-3.703951000000,(+34) 91 369 46 94,plazamayor@farhomehostels.com,"Doctor Cortezo, 15-4º D",http://www.esmadrid.com/alojamientos/far-home-plaza-mayor,alojamientos
67636,Olga,40.416813500000,-3.696951800000,(+34) 91 429 78 87 ,hostal@hostalolgamadrid.com,"Calle Cervantes 34, 3º ",http://www.esmadrid.com/alojamientos/olga,alojamientos
67312,Ginebra,40.421085000000,-3.701277000000,(+34) 91 532 10 35 ,,"Fuencarral, 17, 1º",http://www.esmadrid.com/alojamientos/ginebra,alojamientos
67313,Hostal Greco,40.421024000000,-3.700799000000,(+34) 91 522 46 32 ,info@hostalgreco.com,"Calle de las Infantas, 3",http://www.esmadrid.com/alojamientos/hostal-greco,alojamientos
67315,Gran V&iacute;a 63 Rooms,40.422570000000,-3.709630000000,(+34)  917 58 11 32,RESERVAS@GRANVIA63ROOMS.COM,"Gran Vía, 63, 5º",http://www.esmadrid.com/alojamientos/madrid-gran-via-lxiii,alojamientos
67314,Hispano,40.421948000000,-3.699803700000,(+34) 91 521 87 80,info@hostalhispano.com,"Hortaleza, 38, 2º",http://www.esmadrid.com/alojamientos/hispano,alojamientos
67316,Hispano Argentino,40.419827000000,-3.700176000000,(+34) 91 532 24 48,info@hispano-argentino.com ,"C/ Gran Vía, 15 ",http://www.esmadrid.com/alojamientos/hispano-argentino,alojamientos
67317,Nuestra Se&ntilde;ora de la Paloma,40.415700000000,-3.705283000000,(+34) 91 532 21 72 ,hostalnuestra@hotmail.com,"Esparteros, 12, 3º",http://www.esmadrid.com/alojamientos/nuestra-senora-de-la-paloma,alojamientos
67318,Ibias,40.410896000000,-3.696267000000,(+34) 91 539 00 46 ,,"Atocha, 90, 3º",http://www.esmadrid.com/alojamientos/ibias,alojamientos
67319,La Nava,40.426666000000,-3.671714000000,(+34) 91 402 67 86  ,info@hostallanava.com,"Alcalá, 177-1º B",http://www.esmadrid.com/alojamientos/la-nava,alojamientos
67320,Narv&aacute;ez,40.421550000000,-3.677132000000,(+34) 91 575 01 07 ,hostalnarvaez@gmail.com,"C/ O`Donnell, 27 5º ",http://www.esmadrid.com/alojamientos/narvaez,alojamientos
67607,Esmeralda,40.416630000000,-3.701691000000,(+34) 91 521 00 77  ,info@hresmeralda.net,"CalleVictoria, 1-2º",http://www.esmadrid.com/alojamientos/esmeralda,alojamientos
67307,La Prensa,40.420531900000,-3.705840800000,(+34) 91 531 93 07 ,,"Gran Vía, 46, 8º",http://www.esmadrid.com/alojamientos/la-prensa,alojamientos
67603,Don Pedro,40.387110000000,-3.745176000000,(+34) 91 525 81 14, info@hostaldonpedro.es,"Calle Guabairo, 1",http://www.esmadrid.com/alojamientos/don-pedro,alojamientos
67602,Puerta Bonita,40.387610000000,-3.740370000000,(+34) 91 462 37 12 ,hostalpuertabonita@msn.com ,"Humanitarias, 21",http://www.esmadrid.com/alojamientos/puerta-bonita,alojamientos
67305,Principado,40.416695000000,-3.697653000000,(+34) 91 369 40 60,,"Calle de Zorrilla, 7",http://www.esmadrid.com/alojamientos/principado,alojamientos
67606,Prim,40.421969900000,-3.693373600000,(+34) 91 521 54 95 ,info@hostalprim.com,"Prim, 15-2º",http://www.esmadrid.com/alojamientos/prim,alojamientos
67600,Don Alfonso,40.417225000000,-3.706005000000,(+34) 91 531 98 40 ,,"Celenque, 1",http://www.esmadrid.com/alojamientos/don-alfonso,alojamientos
67599,Cruz Sol,40.415314000000,-3.705661000000,(+34) 91 532 71 97 ,info@hostalcruzsol.com ,"Santa Cruz, 6, 3º",http://www.esmadrid.com/alojamientos/cruz-sol,alojamientos
67597,Hostal CC Atocha,40.406390000000,-3.694357000000,(+34) 91 527 31 89 ,info@hostal-cordoba.com,"Santa María de la Cabeza, 21, 1º",http://www.esmadrid.com/alojamientos/hostal-cc-atocha,alojamientos
67596,Palacios,40.421658000000,-3.701073000000,(+34) 91 531 10 58 ,reservas@hostal-palacios.com,"Fuencarral, 25, 1º D",http://www.esmadrid.com/alojamientos/palacios,alojamientos
67613,Good Rooms,40.419827000000,-3.700176000000,(+34) 91 521 17 25 ,reservas1@hostal-laplata.com ," Gran vía, 15 4b",http://www.esmadrid.com/alojamientos/good-rooms,alojamientos
67612,Plaza D'ort Rooms,40.414400000000,-3.702442000000,(+34) 91 429 90 41,,"Plaza del Ángel, 13",http://www.esmadrid.com/alojamientos/plaza-dort-rooms,alojamientos
67611,JC Rooms Puerta del Sol,40.418236000000,-3.707814000000,(+34) 91 559 40 14 ,sol@jchoteles.com,"C/ Flora, 4- 1º ",http://www.esmadrid.com/alojamientos/jc-rooms-puerta-sol,alojamientos
67595,Riesco,40.416560000000,-3.704314000000,(+34) 91 522 26 92,info@hostalriesco.com,"Calle del Correo, 2",http://www.esmadrid.com/alojamientos/riesco,alojamientos
67605,Emilio,40.472445100000,-3.579804100000,(+34) 91 329 17 52 ,,"Calle del Canal de Suez, 24",http://www.esmadrid.com/alojamientos/emilio,alojamientos
67609,Pretoria,40.416317200000,-3.703027200000,(+34) 91 531 93 29 ,hostal_pretoria@hotmail.com,"Carretas, 7, 3º-4º",http://www.esmadrid.com/alojamientos/pretoria,alojamientos
67608,Esparteros,40.415700000000,-3.705283000000,(+34) 91 521 09 03,contact@esparteros.com,"Esparteros, 12, 4º",http://www.esmadrid.com/alojamientos/esparteros,alojamientos
67610,Prada,40.421333000000,-3.700387000000,(+34) 91 521 20 04,info@hostalprada.com,"Hortaleza, 19, 3º",http://www.esmadrid.com/alojamientos/prada,alojamientos
67604,Dulcinea,40.414345000000,-3.696495000000,(+34) 91 429 93 09,donato@hostaldulcinea.com,"Calle de Cervantes, 19",http://www.esmadrid.com/alojamientos/dulcinea,alojamientos
67601,Don Juan,40.420960000000,-3.699884600000,(+34) 915 22 77 46,,"Pedro Zerolo, 1, 2º ",http://www.esmadrid.com/alojamientos/don-juan,alojamientos
67292,Comercial,40.415700000000,-3.705283000000,(+34) 91 522 66 30 ,reservas@hostalcomercial.com ,"Esparteros, 12, 2º",http://www.esmadrid.com/alojamientos/comercial,alojamientos
67293,Riba,40.425117000000,-3.710249000000,(+34) 91 541 91 21,,"Calle de San Bernardino, 10",http://www.esmadrid.com/alojamientos/riba,alojamientos
67294,Woohoo Hostal Madrid,40.420776000000,-3.704771000000,(+34) 91 522 68 83,info@woohoohostalmadrid.com,"Calle Concepción Arenal, 6, 3º",http://www.esmadrid.com/alojamientos/woohoo-hostal-madrid,alojamientos
67295,Conchita,40.419697000000,-3.707152000000,(+34) 91 522 49 23  ,,"Preciados, 33, 2º",http://www.esmadrid.com/alojamientos/conchita,alojamientos
67296,Condestable,40.422302000000,-3.703874000000,(+34) 91 531 62 02 ,info@hostalcondestable.com,"Puebla, 15",http://www.esmadrid.com/alojamientos/condestable,alojamientos
67297,Continental,40.420457600000,-3.705482400000,(+34) 91 521 46 40 ,info@hostalcontinental.com,"Gran Vía, 44, 3º-4",http://www.esmadrid.com/alojamientos/continental,alojamientos
67298,R&iacute;as Bajas,40.423294000000,-3.707524000000,(+34) 91 559 85 95,reservas@hostalriasbajas.es,"Calle de San Bernardo, 35",http://www.esmadrid.com/alojamientos/rias-bajas,alojamientos
67300,Hostal Narvaez Retiro,40.421550000000,-3.677132000000,(+34) 91 576 00 37,info@hostalretiro.com,"O'Donnell, 27, 5º",http://www.esmadrid.com/alojamientos/hostal-narvaez-retiro,alojamientos
67301,Delfina,40.419490000000,-3.698946000000,(+34) 91 522 64 23 ,hostaldelfina@gmail.com,"Gran Vía, 12 - 4º Drcha ",http://www.esmadrid.com/alojamientos/delfina,alojamientos
67304,Vel&aacute;zquez 45 by Pillow,40.427128000000,-3.683968000000,(+34) 91 435 07 60 ,E. velázquez45@bypillow.com,"Velázquez, 45, 5º-7",http://www.esmadrid.com/alojamientos/velazquez-45-pillow,alojamientos
67303,Reconquista,40.416695000000,-3.697653000000,(+34) 91 429 81 97 ,info@hostalreconquista.com,"Calle de Zorrilla, 7",http://www.esmadrid.com/alojamientos/reconquista,alojamientos
67364,Rivera,40.407156100000,-3.693741100000,(+34) 91 527 37 17,hrivera4@yahoo.es,"Paseo Santa María de la Cabeza, 228012",http://www.esmadrid.com/alojamientos/rivera,alojamientos
67289,Hostal Ballesta,40.421497000000,-3.703576000000,(+34) 91 532 36 04 ,reservas@hostalballesta.com,"De la Ballesta, 5",http://www.esmadrid.com/alojamientos/hostal-ballesta,alojamientos
67353,Hostal Santo Domingo,40.421677000000,-3.705306000000,(+34) 91 531 32 90 ,reservas@hostalsantodomingo.es,"Calle de la Luna, 6, 28004 Madrid",http://www.esmadrid.com/alojamientos/hostal-santo-domingo,alojamientos
67354,Sleep'n Atocha,40.409066900000,-3.693068900000,(+34) 91 539 98 07,reservations@sleepnatocha.com,"Doctor Drumen, 4",http://www.esmadrid.com/alojamientos/sleepn-atocha,alojamientos
67356,Santa Cruz,40.415314000000,-3.705661000000,(+34) 91 522 24 41 ,info@hostalsantacruz.com,"Plaza de Santa Cruz, 6",http://www.esmadrid.com/alojamientos/santa-cruz,alojamientos
67355,Santa Isabel,40.410725000000,-3.698172000000,(+34) 91 528 00 63 ,info@hostalsantaisabel.com,"Calle de Santa Isabel, 15",http://www.esmadrid.com/alojamientos/santa-isabel,alojamientos
67358,San Lorenzo,40.420483000000,-3.699363000000,(34) 91 521 30 57 ,reservas@hotel-sanlorenzo.com , C/ CLAVEL Nº 8,http://www.esmadrid.com/alojamientos/san-lorenzo,alojamientos
67359,Hostal San Isidro,40.415359700000,-3.700227200000,(+34) 91 429 15 91 ,info@hostalsanisidro.com ,"CallePríncipe, 17, 2º28012",http://www.esmadrid.com/alojamientos/hostal-san-isidro,alojamientos
67360,San Antonio,40.414017000000,-3.698872000000,(+34) 91 429 51 37 ,hostalsanantoniomadrid@gmail.com,"C/ León, Nº 13, 2º Piso - 28014 MADRID",http://www.esmadrid.com/alojamientos/san-antonio,alojamientos
67361,Hostal Salamanca,40.429703000000,-3.670993000000,(+34) 91 402 40 46 ,info@hostalsalamanca.com,C/ José Ortega y Gasset 89 28006 Madrid  info@hostalsalama,http://www.esmadrid.com/alojamientos/hostal-salamanca,alojamientos
67363,Rober,40.417710000000,-3.708354000000,(+34) 91 541 91 75 ,hostalrober26@gmail.com,"Calle Arenal, 26, 5º D. (28013) - Madrid (España)",http://www.esmadrid.com/alojamientos/rober,alojamientos
67365,Hostal Cervantes,40.414345000000,-3.696243000000,(+34) 91 429 83 65,correo@hostal-cervantes.com,"Cervantes, 34, 2º",http://www.esmadrid.com/alojamientos/hostal-cervantes,alojamientos
67352,Breogan y Kryse,40.421658000000,-3.701073000000,(+34) 91 522 81 53 ,,"Fuencarral, 25, 2º",http://www.esmadrid.com/alojamientos/breogan-kryse,alojamientos
67272,Bru&ntilde;a,40.412643000000,-3.694360000000,(+34) 91 429 47 01 ,hostalbruna@ctv.es,"C/ Moratín, 50",http://www.esmadrid.com/alojamientos/bruna,alojamientos
67279,Carabanchel,40.390617000000,-3.746198000000,(+34) 91 361 68 27,carabanchelhostal@gmail.com,"Calle del Petirrojo, 34",http://www.esmadrid.com/alojamientos/carabanchel,alojamientos
67276,San Mart&iacute;n,40.420776000000,-3.704771000000,(+34) 91 531 91 76 ,hostal_sanmartin@yahoo.es,"Calle Concepción Arenal, 4",http://www.esmadrid.com/alojamientos/san-martin,alojamientos
67275,Callao,40.419693000000,-3.707108000000,(+34) 91 542 00 67  ,reservashostalcallao@gmail.com,"Preciados, 35, 3º D",http://www.esmadrid.com/alojamientos/callao,alojamientos
67274,Buenos Aires,40.422430000000,-3.709396000000,(+34) 91 542 01 02 ,hostalbuenosaires@hotmail.com,"Gran Vía, 61",http://www.esmadrid.com/alojamientos/buenos-aires,alojamientos
67271,Sardinero,40.414801900000,-3.698681300000,(+34) 91 429 57 56 ,info@hostalsardinero.com,"Prado, 16, 3º",http://www.esmadrid.com/alojamientos/sardinero,alojamientos
67280,Carrera,40.416585100000,-3.699134900000,(+34) 91 429 68 08,reservas@alojamientocarrera.com,"San Jerónimo, 30-3º",http://www.esmadrid.com/alojamientos/carrera,alojamientos
67273,Santillan,40.422100000000,-3.708881000000,(+34) 91 548 23 28 ,info@hostalsantillan.com,Gran Via 64,http://www.esmadrid.com/alojamientos/santillan,alojamientos
67281,Casanova,40.413801900000,-3.698363700000,(+34) 91 429 56 91 ,info@hostalcasanova.es," Calle Lope de Vega, 8",http://www.esmadrid.com/alojamientos/casanova,alojamientos
67285,Centro Sol,40.416660000000,-3.701455000000,(+34) 91 522 15 82 ,reservas@hostalcentrosol.com,"San Jerónimo, 5, 2º-4º",http://www.esmadrid.com/alojamientos/centro-sol,alojamientos
67284,Ruano,40.416520000000,-3.704887000000,(+34) 91 532 15 63,admin@aparsol.com,"Calle Mayor, 1",http://www.esmadrid.com/alojamientos/ruano,alojamientos
67282,Castilla I,40.413462100000,-3.700961300000,(+34) 91 429 00 95,infocastilla@gmail.com,"Atocha, 43 - 2ºd",http://www.esmadrid.com/alojamientos/castilla-i,alojamientos
67288,Cervelo,40.413364000000,-3.701284000000,(+34) 91 429 95 94,info@hostalcervelo.com ,"Atocha, 43, 1º ",http://www.esmadrid.com/alojamientos/cervelo,alojamientos
67287,R&iacute;o Paran&aacute;,40.416035000000,-3.702339000000,(+34) 91 531 49 89 ,,"Espoz y Mina, 5, 3º I",http://www.esmadrid.com/alojamientos/rio-parana,alojamientos
67286,R&iacute;os,40.411804000000,-3.698118000000,(+34) 91 559 51 56,,"Juan Álvarez Mendizábal, 44, 4º D",http://www.esmadrid.com/alojamientos/rios,alojamientos
67346,Tijcal II,40.414867000000,-3.702737000000,(+34) 91 360 46 28 ,spain2@hostaltijcal.com ,"Cruz, 26, 1º ",http://www.esmadrid.com/alojamientos/tijcal-ii,alojamientos
67347,Inter Plaza Mayor,40.415417000000,-3.706352000000,(+34) 913 64 52 60,,"Calle de Zaragoza, 6 3º Derecha	 Madrid	 28012	",http://www.esmadrid.com/alojamientos/inter-plaza-mayor,alojamientos
67253,Hostal Avenida,40.419827000000,-3.700176000000,(+34) 91 521 27 28 , hostalavenidamadrid@hotmail.com,"Gran Vía, 15 - 4º A 28013 Madrid, España",http://www.esmadrid.com/alojamientos/hostal-avenida,alojamientos
